,headline,sort_rank,url,date,year,month,day,hour,minute,domain,article_text
101,"How Dayton, Ohio has dealt with the opioid epidemic",35,https://www.msnbc.com/hardball/watch/how-dayton-ohio-has-dealt-with-the-opioid-epidemic-62133829920,2019-06-30,2019,6,30,17,12,hardball,"[<p class=""dekText___2NzAW"">We’re talking to voters in Dayton, Ohio about how they’ve dealt with the effects of the opioid epidemic in their city and who’s responsible for this issue.<span class=""byline___3V_nz"">June 17, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
102,Sherrod Brown: Trump is a terrible President who has betrayed workers,36,https://www.msnbc.com/hardball/watch/sherrod-brown-trump-is-a-terrible-president-who-has-betrayed-workers-62133829793,2019-06-30,2019,6,30,17,12,hardball,"[<p class=""dekText___2NzAW"">Ohio US Senator Sherrod Brown joined The Deciders Town Hall to talk to voters about the issues that matter to them ahead of the 2020 election.<span class=""byline___3V_nz"">June 17, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
103,"‘Wow, that’s about 10 hands:’ Have Dayton voters benefited from Trump tax cuts?",37,https://www.msnbc.com/hardball/watch/-wow-that-s-about-10-hands-have-dayton-voters-benefited-from-trump-tax-cuts-62135365510,2019-06-30,2019,6,30,17,12,hardball,"[<p class=""dekText___2NzAW"">Chris asked the voters in Dayton, Ohio if they’ve benefited from the Trump tax cuts. Chris’s response, “Wow, that’s about 10 hands in the room at most.”<span class=""byline___3V_nz"">June 17, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
104,Warren: Biden is wrong on the Hyde Amendment,38,https://www.msnbc.com/all-in/watch/warren-biden-is-wrong-on-the-hyde-amendment-61393989838,2019-06-30,2019,6,30,17,12,all-in,"[<p class=""dekText___2NzAW"">""We do not pass laws that take away that freedom from the women who are most vulnerable,"" Senator Elizabeth Warren tells Chris Hayes.<span class=""byline___3V_nz"">June 5, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
105,Can Elizabeth Warren turn the rust belt blue?,39,https://www.msnbc.com/all-in/watch/can-elizabeth-warren-turn-the-rust-belt-blue-61395525665,2019-06-30,2019,6,30,17,12,all-in,"[<p class=""dekText___2NzAW"">Senator Elizabeth Warren joins Chris Hayes for a town hall in Fort Wayne, Indiana, to talk about issues that are key in the Industrial Midwest.<span class=""byline___3V_nz"">June 5, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
106,Warren: Unions will rebuild America's middle class,40,https://www.msnbc.com/all-in/watch/warren-unions-will-rebuild-america-s-middle-class-61395013667,2019-06-30,2019,6,30,17,12,all-in,"[<p class=""dekText___2NzAW"">Elizabeth Warren answers questions from the audience at a town hall in Fort Wayne, Indiana, and makes a commitment to unions.<span class=""byline___3V_nz"">June 5, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
107,Pete Buttigieg on impeachment: I believe Trump 'deserves to be impeached',41,https://www.msnbc.com/hardball/watch/pete-buttigieg-on-impeachment-i-believe-trump-deserves-to-be-impeached-61197893996,2019-06-30,2019,6,30,17,12,hardball,"[<p class=""dekText___2NzAW"">On impeaching the President, Pete Buttigieg says “First of all, I believe that the President deserves to be impeached” and that ""No one ought to be above the law.""<span class=""byline___3V_nz"">June 3, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
108,Watch Pete Buttigieg ask a question during Harball College tour in 2003,42,https://www.msnbc.com/hardball/watch/watch-pete-buttigieg-ask-a-question-during-harball-college-tour-in-2003-61200965743,2019-06-30,2019,6,30,17,12,hardball,"[<p class=""dekText___2NzAW"">This isn’t Pete Buttigieg’s first time on Hardball. Back in 2003, Buttigieg asked Congressman Dick Gephardt a question during a Hardball College Tour event at Harvard.<span class=""byline___3V_nz"">June 3, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
109,Pete Buttigieg on Trump’s tariffs: Political gamesmanship coming down on your backs,43,https://www.msnbc.com/hardball/watch/pete-buttigieg-on-trump-s-tariffs-political-gamesmanship-coming-down-on-your-backs-61199429900,2019-06-30,2019,6,30,17,12,hardball,"[<p class=""dekText___2NzAW"">When asked about President Trump’s tariffs impacting agriculture in the United States, Buttigieg says, “What we're seeing right now is politically motivated gamesmanship and it's coming down on your back ... A tariff is a tax. If you ever believe Republicans don't raise taxes, that's what they're doing right now.""<span class=""byline___3V_nz"">June 3, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
110,Mueller testimony: Top questions Dems want answered,44,https://www.msnbc.com/weekends-with-alex-witt/watch/mueller-testimony-top-questions-dems-want-answered-62947397823,2019-06-30,2019,6,30,17,12,weekends-with-alex-witt,"[<p class=""dekText___2NzAW"">Rep. Mike Quigley (D-IL) joins Alex Witt to preview Robert Mueller’s upcoming public testimony to Congress, including some of the questions House Democrats may ask the special counsel. Plus, Quigley weighs in on President Donald Trump’s G20 summit meeting with Russian President Vladimir Putin.<span class=""byline___3V_nz"">June 29, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
111,Director and activist Rob Reiner calls for impeachment inquiry,45,https://www.msnbc.com/am-joy/watch/stars-explain-trump-obstruction-allegations-in-nowthis-series-62948421955,2019-06-30,2019,6,30,17,12,am-joy,"[<p class=""dekText___2NzAW"">Rob Reiner, director, actor and activist, is back with part three of his NowThis series explaining the key findings of the Mueller report, teaming up with some of Hollywood’s biggest names to highlight every instance where the Trump campaign allegedly obstructed justice. Joy Reid is joined by Rob Reiner to discuss.<span class=""byline___3V_nz"">June 29, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
112,Trump jokes about 'fake news' with Putin who's had journalists killed,46,https://www.msnbc.com/11th-hour/watch/trump-jokes-about-fake-news-with-putin-who-s-had-journalists-killed-62918725714,2019-06-30,2019,6,30,17,12,11th-hour,"[<p class=""dekText___2NzAW"">During his meeting with Russia's Vladimir Putin at the G-20 in Japan, Trump joked about the media and fake news despite the fact Putin has been repeatedly accused of having critical journalists in Russia killed. Shannon Pettypiece discusses.<span class=""byline___3V_nz"">June 28, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
113,Trump reaches out to Kim Jong Un and jokes with Putin about election meddling,47,https://www.msnbc.com/11th-hour/watch/trump-reaches-out-to-kim-jong-un-and-jokes-with-putin-about-election-meddling-62917189927,2019-06-30,2019,6,30,17,12,11th-hour,"[<p class=""dekText___2NzAW"">Out of the country at the G-20, Trump smiled and joked with Putin about election meddling and 'fake news' while extending an offer to again meet with North Korea's murderous dictator. Shannon Pettypiece, Frank Figliuzzi, and Chuck Rosenberg discuss.<span class=""byline___3V_nz"">June 28, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
114,Trump and Putin joke about election interference and journalists,48,https://www.msnbc.com/hardball/watch/trump-and-putin-joke-about-election-interference-and-journalists-62907973726,2019-06-30,2019,6,30,17,12,hardball,"[<p class=""dekText___2NzAW"">In a bilateral meeting with Russian leader Vladimir Putin at the G20 Summit in Japan, President Trump joked about the Kremlin's attacks on US democracy. This comes after Trump told reporters on Wednesday that his conversations with Putin are none of the media's business.<span class=""byline___3V_nz"">June 28, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
115,"Booker, Harris probe race questions that hobble Biden",49,https://www.msnbc.com/am-joy/watch/booker-questions-biden-s-ability-to-speak-on-race-62985285536,2019-06-30,2019,6,30,17,12,am-joy,"[<p class=""dekText___2NzAW"">Sen. Cory Booker openly questioned whether former Vice President Joe Biden can talk about race and unite the country after Biden’s controversial comments about working with segregationists and busing. Joy Reid and her panel discuss this, plus the aftermath of the first Democratic debate, and more.<span class=""byline___3V_nz"">June 30, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
116,Was Biden blindsided by Harris's school busing critique?,50,https://www.msnbc.com/am-joy/watch/was-biden-blindsided-by-harris-discussing-busing-segregationists-62948421576,2019-06-30,2019,6,30,17,12,am-joy,"[<p class=""dekText___2NzAW"">Joe Biden spent the day after his showdown with Kamala Harris touting his civil rights record. Joy Reid and her panel discuss Biden’s performance at the first Democratic debate.<span class=""byline___3V_nz"">June 29, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
117,Harris vies with Biden for the black vote,51,https://www.msnbc.com/am-joy/watch/harris-confronts-biden-at-democratic-debate-62946373945,2019-06-30,2019,6,30,17,12,am-joy,"[<p class=""dekText___2NzAW"">Sen. Kamala Harris powerfully criticized former Vice President Joe Biden’s past record of ‘reaching across the aisle’ to segregationist U.S. Senators, and working against school busing programs, during the first Democratic debate. Joy Reid and her panel discuss how both Harris and Biden are working to secure the black vote.<span class=""byline___3V_nz"">June 29, 2019</span></p>, <p class=""dek___31reR""></p>, <p>© 2019 NBC UNIVERSAL</p>]"
